2021-09-29 04:56,2,11,0
2021-09-29 04:56,3,4,0
2021-09-29 04:56,4,4,0
2021-09-29 04:56,6,3,0
2021-09-29 04:56,7,140,0
2021-09-29 04:56,10,5,0
2021-09-29 04:56,12,1,0
2021-09-29 04:56,13,0,1
2021-09-29 04:56,19,5,0
2021-09-29 04:56,22,31,0
2021-09-29 04:56,27,0,0
2021-09-29 05:01,2,12,1
2021-09-29 05:01,3,4,0
2021-09-29 05:01,4,4,0
2021-09-29 05:01,6,3,0
2021-09-29 05:01,7,140,0
2021-09-29 05:01,10,5,0
2021-09-29 05:01,12,1,0
2021-09-29 05:01,13,0,0
2021-09-29 05:01,19,5,0
2021-09-29 05:01,22,32,1
2021-09-29 05:01,27,0,0
2021-09-29 05:06,2,12,0
2021-09-29 05:06,3,4,0
2021-09-29 05:06,4,4,0
2021-09-29 05:06,6,5,2
2021-09-29 05:06,7,140,0
2021-09-29 05:06,10,5,0
2021-09-29 05:06,12,1,0
2021-09-29 05:06,13,0,0
2021-09-29 05:06,19,5,1
2021-09-29 05:06,22,31,0
2021-09-29 05:06,27,0,0
2021-09-29 05:11,2,12,0
2021-09-29 05:11,3,4,0
2021-09-29 05:11,4,4,0
2021-09-29 05:11,6,7,2
2021-09-29 05:11,7,140,0
2021-09-29 05:11,10,5,0
2021-09-29 05:11,12,1,0
2021-09-29 05:11,13,3,4
2021-09-29 05:11,19,5,0
2021-09-29 05:11,22,31,0
2021-09-29 05:11,27,0,0
2021-09-29 05:16,2,15,3
2021-09-29 05:16,3,4,0
2021-09-29 05:16,4,4,0
2021-09-29 05:16,6,7,0
2021-09-29 05:16,7,140,0
2021-09-29 05:16,10,5,0
2021-09-29 05:16,12,1,0
2021-09-29 05:16,13,4,1
2021-09-29 05:16,19,5,0
2021-09-29 05:16,22,31,0
2021-09-29 05:16,27,0,0
2021-09-29 05:21,2,15,0
2021-09-29 05:21,3,4,0
2021-09-29 05:21,4,4,0
2021-09-29 05:21,6,9,2
2021-09-29 05:21,7,140,0
2021-09-29 05:21,10,5,1
2021-09-29 05:21,12,2,1
2021-09-29 05:21,13,4,0
2021-09-29 05:21,19,5,0
2021-09-29 05:21,22,31,0
2021-09-29 05:21,27,0,0
2021-09-29 05:26,2,16,1
2021-09-29 05:26,3,4,0
2021-09-29 05:26,4,4,0
2021-09-29 05:26,6,9,0
2021-09-29 05:26,7,140,0
2021-09-29 05:26,10,5,0
2021-09-29 05:26,12,2,0
2021-09-29 05:26,13,4,1
2021-09-29 05:26,19,5,0
2021-09-29 05:26,22,31,0
2021-09-29 05:26,27,0,0
2021-09-29 05:31,2,18,2
2021-09-29 05:31,3,4,0
2021-09-29 05:31,4,6,2
2021-09-29 05:31,6,11,2
2021-09-29 05:31,7,140,0
2021-09-29 05:31,10,5,1
2021-09-29 05:31,12,3,1
2021-09-29 05:31,13,5,1
2021-09-29 05:31,19,6,1
2021-09-29 05:31,22,31,0
2021-09-29 05:31,27,0,0
2021-09-29 05:36,2,19,1
2021-09-29 05:36,3,4,0
2021-09-29 05:36,4,6,0
2021-09-29 05:36,6,12,1
2021-09-29 05:36,7,140,0
2021-09-29 05:36,10,6,2
2021-09-29 05:36,12,4,1
2021-09-29 05:36,13,8,3
2021-09-29 05:36,19,7,1
2021-09-29 05:36,22,31,0
2021-09-29 05:36,27,0,0
2021-09-29 05:41,2,20,1
2021-09-29 05:41,3,4,0
2021-09-29 05:41,4,6,0
2021-09-29 05:41,6,14,2
2021-09-29 05:41,7,140,0
2021-09-29 05:41,10,7,3
2021-09-29 05:41,12,6,2
2021-09-29 05:41,13,10,2
2021-09-29 05:41,19,7,0
